,token_id,token,anchor_type_tocheck,event_anno_tocheck
2119,43-21,Jndia,"('0', '0', '0', '0')",0
2120,43-22,bij,"('0', '0', '0', '0')",0
2121,43-23,sonder,"('0', '0', '0', '0')",0
2122,43-24,beraemt,"('0', '0', '0', '0')",0
2123,43-25,",","('0', '0', '0', '0')",0
2124,43-26,ende,"('0', '0', '0', '0')",0
2125,43-27,met,"('0', '0', '0', '0')",0
2126,43-28,hollandia,"('0', '0', '0', '0')",0
2127,43-29,becomen,isOfType; evokes,Getting; Transportation
2128,43-30,",","('0', '0', '0', '0')",0
2129,43-31,hebben,"('0', '0', '0', '0')",0
2130,43-32,wij,"('0', '0', '0', '0')",0
2131,43-33,dvoors,"('0', '0', '0', '0')",0
2132,43-34,de,"('0', '0', '0', '0')",0
2133,43-35,tromme,"('0', '0', '0', '0')",0
2134,44-1,1,"('0', '0', '0', '0')",0
2135,44-2,Aoor,"('0', '0', '0', '0')",0
2136,44-3,bij,"('0', '0', '0', '0')",0
2137,45-1,enen,"('0', '0', '0', '0')",0
2138,46-1,3,"('0', '0', '0', '0')",0
2139,46-2,eeen,"('0', '0', '0', '0')",0
2140,47-1,Gecommitteerde,"('0', '0', '0', '0')",0
2141,47-2,mede,"('0', '0', '0', '0')",0
2142,47-3,gelast,"('0', '0', '0', '0')",0
2143,47-4,UEd,"('0', '0', '0', '0')",0
2144,47-5,:,"('0', '0', '0', '0')",0
2145,47-6,ordre,"('0', '0', '0', '0')",0
2146,47-7,desen,"('0', '0', '0', '0')",0
2147,47-8,",","('0', '0', '0', '0')",0
2148,47-9,raeckende,"('0', '0', '0', '0')",0
2149,47-10,in,"('0', '0', '0', '0')",0
2150,47-11,gemelte,"('0', '0', '0', '0')",0
2151,47-12,Quartieren,"('0', '0', '0', '0')",0
2152,47-13,van,"('0', '0', '0', '0')",0
2153,47-14,gelijcken,"('0', '0', '0', '0')",0
2154,47-15,te,"('0', '0', '0', '0')",0
2155,47-16,bevoirderen,evokes,HavingInternalState+
2156,47-17,ende,"('0', '0', '0', '0')",0
2157,47-18,waer,"('0', '0', '0', '0')",0
2158,47-19,te,"('0', '0', '0', '0')",0
2159,47-20,nemen,"('0', '0', '0', '0')",0
2160,47-21,",","('0', '0', '0', '0')",0
2161,47-22,gelijck,"('0', '0', '0', '0')",0
2162,47-23,V,"('0', '0', '0', '0')",0
2163,47-24,Ed,"('0', '0', '0', '0')",0
2164,47-25,:,"('0', '0', '0', '0')",0
2165,47-26,bij,"('0', '0', '0', '0')",0
2166,47-27,neuensgaende,"('0', '0', '0', '0')",0
2167,47-28,copie,"('0', '0', '0', '0')",0
2168,47-29,van,"('0', '0', '0', '0')",0
2169,47-30,onse,"('0', '0', '0', '0')",0
2170,47-31,Instructie,"('0', '0', '0', '0')",0
2171,47-32,",","('0', '0', '0', '0')",0
2172,47-33,aende,"('0', '0', '0', '0')",0
2173,47-34,selue,"('0', '0', '0', '0')",0
2174,47-35,mede,isOfType; evokes,Giving; Transportation
2175,47-36,gegeuen,isOfType; evokes,Giving; Transportation
2176,47-37,",","('0', '0', '0', '0')",0
2177,47-38,van,"('0', '0', '0', '0')",0
2178,47-39,d‛een,"('0', '0', '0', '0')",0
2179,47-40,ende,"('0', '0', '0', '0')",0
2180,47-41,d'ander,"('0', '0', '0', '0')",0
2181,47-42,naerder,"('0', '0', '0', '0')",0
2182,47-43,onderrichtinge,"('0', '0', '0', '0')",0
2183,47-44,sult,"('0', '0', '0', '0')",0
2184,47-45,connen,"('0', '0', '0', '0')",0
2185,47-46,becomen,"('0', '0', '0', '0')",0
2186,47-47,",","('0', '0', '0', '0')",0
2187,47-48,Waer,"('0', '0', '0', '0')",0
2188,47-49,aen,"('0', '0', '0', '0')",0
2189,47-50,ons,"('0', '0', '0', '0')",0
2190,47-51,voirder,"('0', '0', '0', '0')",0
2191,47-52,gedraegen,"('0', '0', '0', '0')",0
2192,48-1,Van,"('0', '0', '0', '0')",0
2193,48-2,Jambij,"('0', '0', '0', '0')",0
2194,48-3,sijn,"('0', '0', '0', '0')",0
2195,48-4,hier,"('0', '0', '0', '0')",0
2196,48-5,den,"('0', '0', '0', '0')",0
2197,48-6,15,"('0', '0', '0', '0')",0
2198,48-7,.,"('0', '0', '0', '0')",0
2199,48-8,en,"('0', '0', '0', '0')",0
2200,48-9,13.en,"('0', '0', '0', '0')",0
2201,48-10,December,"('0', '0', '0', '0')",0
2202,48-11,aengecomen,"('isOfType', 'isOfType', 'isOfType', 'isOfType')",Arriving
2203,48-12,de,"('0', '0', '0', '0')",0
2204,48-13,Jachten,"('0', '0', '0', '0')",0
2205,48-14,Beuerwijck,"('0', '0', '0', '0')",0
2206,48-15,ende,"('0', '0', '0', '0')",0
2207,48-16,de,"('0', '0', '0', '0')",0
2208,48-17,Bare,"('0', '0', '0', '0')",0
2209,48-18,geladen,"('0', '0', '0', '0')",0
2210,48-19,met,"('0', '0', '0', '0')",0
2211,48-20,5100,"('0', '0', '0', '0')",0
2212,48-21,xi,"('0', '0', '0', '0')",0
2213,48-22,.,"('0', '0', '0', '0')",0
2214,48-23,P,"('0', '0', '0', '0')",0
2215,48-24,ever,"('0', '0', '0', '0')",0
2216,48-25,„,"('0', '0', '0', '0')",0
2217,48-26,aen,"('0', '0', '0', '0')",0
2218,48-27,geldt,"('0', '0', '0', '0')",0
2219,48-28,",","('0', '0', '0', '0')",0
2220,48-29,ende,"('0', '0', '0', '0')",0
2221,48-30,coopmanschappen,"('0', '0', '0', '0')",0
2222,48-31,",","('0', '0', '0', '0')",0
2223,48-32,resteerde,isOfType; evokes,HavingInPossession; BeingAtAPlace
2224,48-33,bij,"('0', '0', '0', '0')",0
2225,48-34,t'comptoir,"('0', '0', '0', '0')",0
2227,48-35,aldaer,"('0', '0', '0', '0')",0
2228,48-36,noch,"('0', '0', '0', '0')",0
2229,48-37,omtrent,"('0', '0', '0', '0')",0
2230,48-38,soo,"('0', '0', '0', '0')",0
2231,48-39,veele,"('0', '0', '0', '0')",0
2232,48-40,",","('0', '0', '0', '0')",0
2233,48-41,dat,"('0', '0', '0', '0')",0
2234,48-42,ongeveerlijck,"('0', '0', '0', '0')",0
2235,48-43,150,"('0', '0', '0', '0')",0
2236,48-44,.,"('0', '0', '0', '0')",0
2237,48-45,lasten,"('0', '0', '0', '0')",0
2238,48-46,Peper,"('0', '0', '0', '0')",0
2239,48-47,souden,"('0', '0', '0', '0')",0
2240,48-48,connen,"('0', '0', '0', '0')",0
2241,48-49,procureren,"('isOfType', '0', 'isOfType', 'isOfType')",Buying
2242,48-50,.,"('0', '0', '0', '0')",0
2243,48-51,(,"('0', '0', '0', '0')",0
2244,48-52,T‛sedert,"('0', '0', '0', '0')",0
2245,48-53,hebben,"('0', '0', '0', '0')",0
2246,48-54,verstaen,"('0', '0', '0', '0')",0
2247,48-55,",","('0', '0', '0', '0')",0
2248,48-56,hoe,"('0', '0', '0', '0')",0
2249,48-57,alles,"('0', '0', '0', '0')",0
2250,48-58,aen,"('0', '0', '0', '0')",0
2251,48-59,Epper,"('0', '0', '0', '0')",0
2252,48-60,besteedt,"('isOfType', 'isOfType', 'isOfType', 'evokes')",ChangeOfPossession
2253,48-61,was,"('0', '0', '0', '0')",0
2254,48-62,",","('0', '0', '0', '0')",0
2255,48-63,Waer,"('0', '0', '0', '0')",0
2256,48-64,ouer,"('0', '0', '0', '0')",0
2257,48-65,d'onse,"('0', '0', '0', '0')",0
2258,48-66,150,"('0', '0', '0', '0')",0
2259,48-67,.,"('0', '0', '0', '0')",0
2260,48-68,a,"('0', '0', '0', '0')",0
2261,48-69,200,"('0', '0', '0', '0')",0
2262,48-70,.,"('0', '0', '0', '0')",0
2263,48-71,pagqe,"('0', '0', '0', '0')",0
2264,48-72,.,"('0', '0', '0', '0')",0
2265,48-73,vleeden,"('0', '0', '0', '0')",0
2266,48-74,niet,"('0', '0', '0', '0')",0
2267,48-75,eenich,"('0', '0', '0', '0')",0
2268,48-76,geldt,"('0', '0', '0', '0')",0
2269,48-77,versoucken,"('0', '0', '0', 'isOfType')",0
2270,48-78,",","('0', '0', '0', '0')",0
2271,48-79,gissing,"('0', '0', '0', '0')",0
2272,48-80,maeckende,"('0', '0', '0', '0')",0
2273,48-81,",","('0', '0', '0', '0')",0
2274,48-82,soo,"('0', '0', '0', '0')",0
2275,48-83,die,"('0', '0', '0', '0')",0
2276,48-84,gesonden,evokes,Transportation
2277,48-85,werden,"('isOfType', '0', '0', '0')",Transportation
2278,48-86,",","('0', '0', '0', '0')",0
2279,48-87,dat,"('0', '0', '0', '0')",0
2280,48-88,tegen,"('0', '0', '0', '0')",0
2281,48-89,Martij,"('0', '0', '0', '0')",0
2282,48-90,toecomende,"('0', '0', '0', '0')",0
2283,48-91,omtrent,"('0', '0', '0', '0')",0
2284,48-92,5000,"('0', '0', '0', '0')",0
2285,48-93,.,"('0', '0', '0', '0')",0
2286,48-94,tpicol,"('0', '0', '0', '0')",0
2287,48-95,wever,"('0', '0', '0', '0')",0
2288,48-96,in,"('0', '0', '0', '0')",0
2289,48-97,Doorraedt,evokes,HavingInPossession
2290,48-98,sullen,,
2291,48-99,hebben,"('isOfType', '0', '0', '0')",
2292,48-100,.,"('0', '0', '0', '0')",0
2293,48-101,Noch,"('0', '0', '0', '0')",0
2294,48-102,geldt,"('0', '0', '0', '0')",0
2295,48-103,noch,"('0', '0', '0', '0')",0
2296,48-104,cleeden,"('0', '0', '0', '0')",0
2297,48-105,connen,"('0', '0', '0', '0')",0
2298,48-106,derrewaerts,"('0', '0', '0', '0')",0
2299,48-107,seijnden,evokes,Transportation
2300,48-108,voor,"('0', '0', '0', '0')",0
2301,48-109,dat,"('0', '0', '0', '0')",0
2302,48-110,nieuw,"('0', '0', '0', '0')",0
2303,48-111,secours,"('0', '0', '0', '0')",0
2304,48-112,van,"('0', '0', '0', '0')",0
2305,48-113,Nederlandt,"('0', '0', '0', '0')",0
2306,48-114,ende,"('0', '0', '0', '0')",0
2307,48-115,Choromandel,"('0', '0', '0', '0')",0
2308,48-116,becomen,isOfType,Getting
2309,49-1,„,"('0', '0', '0', '0')",0
2310,49-2,32,"('0', '0', '0', '0')",0
2311,49-3,„,"('0', '0', '0', '0')",0
2312,49-4,4,"('0', '0', '0', '0')",0
2313,49-5,.,"('0', '0', '0', '0')",0
2314,49-6,=,"('0', '0', '0', '0')",0
2315,50-1,Den,"('0', '0', '0', '0')",0
2316,50-2,oppercoopman,"('0', '0', 'evokes', '0')",0
2317,50-3,van,"('0', '0', '0', '0')",0
2318,50-4,Jambij,"('0', '0', '0', '0')",0
2319,50-5,Cornelis,"('0', '0', '0', '0')",0
2320,50-6,vander,"('0', '0', '0', '0')",0
2321,50-7,Hoeff,"('0', '0', '0', '0')",0
2322,50-8,aduiseert,"('0', '0', '0', '0')",0
2323,50-9,ons,"('0', '0', '0', '0')",0
2324,50-10,",","('0', '0', '0', '0')",0
2325,50-11,hoe,"('0', '0', '0', '0')",0
2326,50-12,vanden,"('0', '0', '0', '0')",0
2327,50-13,Coninck,"('0', '0', 'evokes', '0')",0
2328,50-14,van,"('0', '0', '0', '0')",0
2329,50-15,Jambij,"('0', '0', '0', '0')",0
2330,50-16,versocht,"('0', '0', '0', 'isOfType')",0
2331,50-17,heeft,"('0', '0', '0', '0')",0
2332,50-18,recompense,evokes,FinancialTransaction 
2333,50-19,voor,"('0', '0', '0', '0')",0
2334,50-20,onsen,"('0', '0', '0', '0')",0
2335,50-21,gepresteerden,"('0', '0', '0', '0')",0
2336,50-22,dienst,"('0', '0', '0', '0')",0
2337,50-23,",","('0', '0', '0', '0')",0
2338,50-24,opt,"('0', '0', '0', '0')",0
2339,50-25,',"('0', '0', '0', '0')",0
2340,50-26,Exploict,evokes; evokes,ViolentContest; Translocation
2341,50-27,naer,"('0', '0', '0', '0')",0
2342,50-28,Dalimban,"('0', '0', '0', '0')",0
2343,50-29,",","('0', '0', '0', '0')",0
2344,50-30,maer,"('0', '0', '0', '0')",0
2345,50-31,heeft,"('0', '0', '0', '0')",0
2346,50-32,niet,"('0', '0', '0', '0')",0
2347,50-33,anders,"('0', '0', '0', '0')",0
2348,50-34,connen,"('0', '0', '0', '0')",0
2349,50-35,obtineren,isOfType,Getting 
2350,50-36,dan,"('0', '0', '0', '0')",0
2351,50-37,uijtstel,"('0', '0', '0', '0')",0
2352,50-38,van,"('0', '0', '0', '0')",0
2353,50-39,betalinge,isOfType,FinancialTransaction 
2354,50-40,des,"('0', '0', '0', '0')",0
2355,50-41,Tols,"('0', '0', '0', '0')",0
2356,50-42,",","('0', '0', '0', '0')",0
2357,50-43,tot,"('0', '0', '0', '0')",0
2358,50-44,dat,"('0', '0', '0', '0')",0
2359,50-45,de,"('0', '0', '0', '0')",0
2360,50-46,Coninck,"('0', '0', 'evokes', '0')",0
2361,50-47,Antwoordt,"('0', '0', '0', '0')",0
2362,50-48,op,"('0', '0', '0', '0')",0
2363,50-49,sijn,"('0', '0', '0', '0')",0
2364,50-50,versouck,"('0', '0', '0', '0')",0
2365,50-51,van,"('0', '0', '0', '0')",0
2366,50-52,Nieuw,"('0', '0', '0', '0')",0
2367,50-53,secours,"('0', '0', '0', '0')",0
2368,50-54,tegen,"('0', '0', '0', '0')",0
2369,50-55,Palimban,"('0', '0', '0', '0')",0
2370,50-56,becompt,isOfType,Getting 
2371,50-57,;,"('0', '0', '0', '0')",0
2372,50-58,Velck,"('0', '0', '0', '0')",0
2373,50-59,secours,"('0', '0', '0', '0')",0
2374,50-60,den,"('0', '0', '0', '0')",0
2375,50-61,Coninck,"('0', '0', '0', '0')",0
2376,50-62,van,"('0', '0', '0', '0')",0
2377,50-63,ons,"('0', '0', '0', '0')",0
2378,50-64,ongetwijffelt,"('0', '0', '0', '0')",0
2379,50-65,",","('0', '0', '0', '0')",0
2380,50-66,met,"('0', '0', '0', '0')",0
2381,50-67,dier,"('0', '0', '0', '0')",0
2382,50-68,Intentie,"('0', '0', '0', '0')",0
2383,50-69,versoeckt,"('0', '0', '0', '0')",0
2384,50-70,",","('0', '0', '0', '0')",0
2385,50-71,als,"('0', '0', '0', '0')",0
2386,50-72,wel,"('0', '0', '0', '0')",0
2387,50-73,e,"('0', '0', '0', '0')",0
2388,50-74,e,"('0', '0', '0', '0')",0
2389,50-75,vn,"('0', '0', '0', '0')",0
2390,50-76,e,"('0', '0', '0', '0')",0
2391,50-77,weetende,"('0', '0', '0', '0')",0
2392,50-78,",","('0', '0', '0', '0')",0
2393,50-79,niet,"('0', '0', '0', '0')",0
2394,50-80,becomen,isOfType,Getting 
2395,50-81,en,"('0', '0', '0', '0')",0
2396,50-82,sal,"('0', '0', '0', '0')",0
2397,50-83,",","('0', '0', '0', '0')",0
2398,50-84,op,"('0', '0', '0', '0')",0
2399,50-85,dat,"('0', '0', '0', '0')",0
2400,50-86,bij,"('0', '0', '0', '0')",0
2401,50-87,onse,"('0', '0', '0', '0')",0
2402,50-88,beijgeringh,"('0', '0', '0', '0')",0
2403,50-89,oorsaecke,"('0', '0', '0', '0')",0
2404,50-90,mocht,"('0', '0', '0', '0')",0
2405,50-91,capteren,"('0', '0', '0', '0')",0
2406,50-92,",","('0', '0', '0', '0')",0
2407,50-93,ons,"('0', '0', '0', '0')",0
2408,50-94,de,"('0', '0', '0', '0')",0
2409,50-95,belooffde,"('0', '0', '0', '0')",0
2410,50-96,vrijheijt,"('0', '0', '0', '0')",0
2411,50-97,van,"('0', '0', '0', '0')",0
2412,50-98,toll,"('0', '0', '0', '0')",0
2413,50-99,voor,"('0', '0', '0', '0')",0
2414,50-100,10,"('0', '0', '0', '0')",0
2415,50-101,.,"('0', '0', '0', '0')",0
2416,50-102,a,"('0', '0', '0', '0')",0
2417,50-103,12,"('0', '0', '0', '0')",0
2418,50-104,.,"('0', '0', '0', '0')",0
2419,50-105,Jaren,"('0', '0', '0', '0')",0
2420,50-106,te,"('0', '0', '0', '0')",0
2421,50-107,ontseggen,"('0', '0', '0', 'evokes')",0
2422,50-108,",","('0', '0', '0', '0')",0
2423,50-109,ofte,"('0', '0', '0', '0')",0
2424,50-110,soo,"('0', '0', '0', '0')",0
2425,50-111,schoon,"('0', '0', '0', '0')",0
2426,50-112,andermael,"('0', '0', '0', '0')",0
2427,50-113,eenich,"('0', '0', '0', '0')",0
2428,50-114,secours,"('0', '0', '0', '0')",0
2429,50-115,sonden,evokes ,Transportation
2430,50-116,",","('0', '0', '0', '0')",0
2431,50-117,dat,"('0', '0', '0', '0')",0
2432,50-118,het,"('0', '0', '0', '0')",0
2433,50-119,selue,"('0', '0', '0', '0')",0
2434,50-120,emmers,"('0', '0', '0', '0')",0
2435,50-121,dog,"('0', '0', '0', '0')",0
2436,50-122,vruchteloos,"('0', '0', '0', '0')",0
2437,50-123,als,"('0', '0', '0', '0')",0
2438,50-124,t'voorgaen,"('0', '0', '0', '0')",0
2439,50-125,soude,"('0', '0', '0', '0')",0
2440,50-126,doen,"('0', '0', '0', '0')",0
2441,50-127,slijten,"('0', '0', '0', '0')",0
2442,50-128,ende,"('0', '0', '0', '0')",0
2443,50-129,eventeren,"('0', '0', '0', '0')",0
2444,50-130,;,"('0', '0', '0', '0')",0
2445,50-131,DWijle,"('0', '0', '0', '0')",0
2446,50-132,wij,"('0', '0', '0', '0')",0
2447,50-133,voorseecker,"('0', '0', '0', '0')",0
2448,50-134,souden,"('0', '0', '0', '0')",0
2449,50-135,dat,"('0', '0', '0', '0')",0
2450,50-136,het,"('0', '0', '0', '0')",0
2451,50-137,die,"('0', '0', '0', '0')",0
2452,50-138,van,"('0', '0', '0', '0')",0
2453,50-139,Jambij,"('0', '0', '0', '0')",0
2454,50-140,met,"('0', '0', '0', '0')",0
2455,50-141,die,"('0', '0', '0', '0')",0
2456,50-142,van,"('0', '0', '0', '0')",0
2457,50-143,Palimban,"('0', '0', '0', '0')",0
2458,50-144,in,"('0', '0', '0', '0')",0
2459,50-145,ernst,"('0', '0', '0', '0')",0
2460,50-146,niet,"('0', '0', '0', '0')",0
2461,50-147,en,"('0', '0', '0', '0')",0
2462,50-148,meenen,"('0', '0', '0', '0')",0
2463,50-149,",","('0', '0', '0', '0')",0
2464,50-150,ende,"('0', '0', '0', '0')",0
2465,50-151,oock,"('0', '0', '0', '0')",0
2466,50-152,rbel,"('0', '0', '0', '0')",0
2467,50-153,van,"('0', '0', '0', '0')",0
2468,50-154,daer,"('0', '0', '0', '0')",0
2469,50-155,sullen,"('0', '0', '0', '0')",0
2470,50-156,blijven,"('0', '0', '0', '0')",0
2471,50-157,.,"('0', '0', '0', '0')",0
2472,50-158,Voor,"('0', '0', '0', '0')",0
2473,50-159,tedoen,"('0', '0', '0', '0')",0
2474,50-160,van,"('0', '0', '0', '0')",0
2475,50-161,dEngelschen,"('0', '0', '0', '0')",0
2477,50-162,sijn,"('0', '0', '0', '0')",0
2478,50-163,voor,"('0', '0', '0', '0')",0
2479,50-164,desen,"('0', '0', '0', '0')",0
2480,50-165,Ingeleijdt,"('0', '0', '0', 'isOfType')",0
2481,50-166,geweest,"('0', '0', '0', '0')",0
2482,50-167,",","('0', '0', '0', '0')",0
2483,50-168,anders,"('0', '0', '0', '0')",0
2484,50-169,souden,"('0', '0', '0', '0')",0
2485,50-170,dien,"('0', '0', '0', '0')",0
2486,50-171,folije,"('0', '0', '0', '0')",0
2487,50-172,niet,"('0', '0', '0', '0')",0
2488,50-173,begonnen,"('0', '0', '0', '0')",0
2489,50-174,hebben,"('0', '0', '0', '0')",0
2490,50-175,.,"('0', '0', '0', '0')",0
2491,50-176,Voor,"('0', '0', '0', '0')",0
2492,50-177,die,"('0', '0', '0', '0')",0
2493,50-178,van,"('0', '0', '0', '0')",0
2494,50-179,Palimban,"('0', '0', '0', '0')",0
2495,50-180,sijn,"('0', '0', '0', '0')",0
2496,50-181,de,"('0', '0', '0', '0')",0
2497,50-182,Jambinesen,"('0', '0', '0', '0')",0
2498,50-183,tegenwoordich,"('0', '0', '0', '0')",0
2499,50-184,vrij,"('0', '0', '0', '0')",0
2500,50-185,wat,"('0', '0', '0', '0')",0
2501,50-186,bevreest,"('0', '0', '0', 'isOfType')",0
2502,50-187,",","('0', '0', '0', '0')",0
2503,50-188,oor,"('0', '0', '0', '0')",0
2504,50-189,desen,"('0', '0', '0', '0')",0
2505,50-190,hebben,"('0', '0', '0', '0')",0
2506,50-191,d'onse,"('0', '0', '0', '0')",0
2507,50-192,verscheijden,"('0', '0', '0', '0')",0
2508,50-193,Schepen,"('0', '0', '0', '0')",0
2509,50-194,ledich,"('0', '0', '0', '0')",0
2510,50-195,van,"('0', '0', '0', '0')",0
2511,50-196,daer,"('0', '0', '0', '0')",0
2512,50-197,herwaertse,"('0', '0', '0', '0')",0
2513,50-198,gesonden,"('0', 'isOfType', 'isOfType', 'isOfType')",Translocation
2514,50-199,",","('0', '0', '0', '0')",0
2515,50-200,ende,"('0', '0', '0', '0')",0
2516,50-201,nu,"('0', '0', '0', '0')",0
2517,50-202,versoecken,"('0', '0', '0', 'isOfType')",0
2518,50-203,sij,"('0', '0', '0', '0')",0
2519,50-204,andere,"('0', '0', '0', '0')",0
2520,50-205,",","('0', '0', '0', '0')",0
2521,50-206,soo,"('0', '0', '0', '0')",0
2522,50-207,om,"('0', '0', '0', '0')",0
2523,50-208,de,"('0', '0', '0', '0')",0
2524,50-209,Peper,"('0', '0', '0', '0')",0
2525,50-210,van,"('0', '0', '0', '0')",0
2526,50-211,daer,"('0', '0', '0', '0')",0
2527,50-212,te,"('0', '0', '0', '0')",0
2528,50-213,lichten,evokes,Transportation
2529,50-214,",","('0', '0', '0', '0')",0
2530,50-215,als,"('0', '0', '0', '0')",0
2531,50-216,om,"('0', '0', '0', '0')",0
2532,50-217,Compes,"('0', '0', '0', '0')",0
2533,50-218,Volck,"('0', '0', '0', '0')",0
2534,50-219,ende,"('0', '0', '0', '0')",0
2535,50-220,restanten,"('0', '0', '0', '0')",0
2536,50-221,aldaer,"('0', '0', '0', '0')",0
2537,50-222,te,"('0', '0', '0', '0')",0
2538,50-223,mogen,"('0', '0', '0', '0')",0
2539,50-224,verseeckeren,"('0', '0', '0', '0')",0
2540,51-1,Onse,"('0', '0', '0', '0')",0
2541,51-2,tfachten,"('0', '0', '0', '0')",0
2542,51-3,Int,"('0', '0', '0', '0')",0
2543,51-4,',"('0', '0', '0', '0')",0
2544,51-5,vaerwater,"('0', '0', '0', '0')",0
2545,51-6,van,"('0', '0', '0', '0')",0
2546,51-7,Mallacca,"('0', '0', '0', '0')",0
2547,51-8,cruijssende,"('isOfType', '0', 'isOfType', 'isOfType')",Translocation
2548,51-9,",","('0', '0', '0', '0')",0
2549,51-10,hadden,"('0', '0', '0', '0')",0
2550,51-11,",","('0', '0', '0', '0')",0
2551,51-12,niet,"('0', '0', '0', '0')",0
2552,51-13,anders,"('0', '0', '0', '0')",0
2553,51-14,verricht,"('0', '0', '0', '0')",0
2554,51-15,",","('0', '0', '0', '0')",0
2555,51-16,dan,"('0', '0', '0', '0')",0
2556,51-17,met,"('0', '0', '0', '0')",0
2557,51-18,onse,"('0', '0', '0', '0')",0
2558,51-19,Jongste,"('0', '0', '0', '0')",0
2559,51-20,geaduiseert,"('0', '0', '0', '0')",0
2560,51-21,is,"('0', '0', '0', '0')",0
2561,51-22,;,"('0', '0', '0', '0')",0
2562,51-23,E.,"('0', '0', '0', '0')",0
2563,51-24,ober,"('0', '0', '0', '0')",0
2564,51-25,deeen,"('0', '0', '0', '0')",0
2565,51-26,sijn,"('0', '0', '0', '0')",0
2566,51-27,vande,"('0', '0', '0', '0')",0
2567,51-28,Noort,"('0', '0', '0', '0')",0
2568,51-29,naer,"('0', '0', '0', '0')",0
2569,51-30,Pedra,"('0', '0', '0', '0')",0
2570,51-31,branca,"('0', '0', '0', '0')",0
2571,51-32,",","('0', '0', '0', '0')",0
2572,51-33,om,"('0', '0', '0', '0')",0
2573,51-34,de,"('0', '0', '0', '0')",0
2574,51-35,Zuijdt,"('0', '0', '0', '0')",0
2575,51-36,vertrocken,"('isOfType', '0', 0, 'isOfType')",Leaving
2576,51-37,C,"('0', '0', '0', '0')",0
2577,51-38,=,"('0', '0', '0', '0')",0
2578,51-39,a,"('0', '0', '0', '0')",0
2579,51-40,sog,"('0', '0', '0', '0')",0
2580,51-41,om,"('0', '0', '0', '0')",0
2581,51-42,de,"('0', '0', '0', '0')",0
2582,51-43,Maccausche,"('0', '0', '0', '0')",0
2583,51-44,dravetten,"('0', '0', '0', '0')",0
2584,51-45,daer,"('0', '0', '0', 0)",0
2585,51-46,omtrent,"('0', '0', '0', 0)",0
2586,51-47,te,"('0', '0', '0', '0')",0
2587,51-48,cruijssen,isOfType,Translocation
2588,52-1,Vooren,"('0', '0', '0', '0')",0
2589,52-2,Is,"('0', '0', '0', '0')",0
2590,52-3,geseijdt,"('0', '0', '0', '0')",0
2591,52-4,hoe,"('0', '0', '0', '0')",0
2592,52-5,hier,"('0', '0', '0', '0')",0
2593,52-6,van,"('0', '0', '0', '0')",0
2594,52-7,Teijouhan,"('0', '0', '0', '0')",0
2595,52-8,ende,"('0', '0', '0', '0')",0
2596,52-9,Japan,"('0', '0', '0', '0')",0
2597,52-10,Godtloff,"('0', '0', '0', '0')",0
2598,52-11,.,"('0', '0', '0', '0')",0
2599,52-12,abel,"('0', '0', '0', '0')",0
2600,52-13,aengecomen,"('isOfType', 'isOfType', 'isOfType', 'isOfType')",Arriving
2601,52-14,sijn,"('0', '0', '0', '0')",0
2602,52-15,de,"('0', '0', '0', '0')",0
2603,52-16,Schepen,"('0', '0', '0', '0')",0
2604,52-17,Brasimus,"('0', '0', '0', '0')",0
2605,52-18,ende,"('0', '0', '0', '0')",0
2606,52-19,de,"('0', '0', '0', '0')",0
2607,52-20,Vreede,"('0', '0', '0', '0')",0
2608,52-21,.,"('0', '0', '0', '0')",0
2609,52-22,t,"('0', '0', '0', '0')",0
2610,52-23,Schip,"('0', '0', '0', '0')",0
2611,52-24,",","('0', '0', '0', '0')",0
2612,52-25,de,"('0', '0', '0', '0')",0
2613,52-26,Vreede,"('0', '0', '0', '0')",0
2614,52-27,heel,"('evokes', '0', '0', '0')",0
2615,52-28,mastelaos,evokes,BeingDamaged
2616,52-29,",","('0', '0', '0', '0')",0
2617,52-30,sijnde,"('0', '0', '0', '0')",0
2618,52-31,op,"('0', '0', '0', '0')",0
2619,52-32,5â,"('0', '0', '0', '0')",0
2620,52-33,Draden,"('0', '0', '0', '0')",0
2621,52-34,bij,"('0', '0', '0', '0')",0
2622,52-35,N.,"('0', '0', '0', '0')",0
2623,52-36,den,"('0', '0', '0', '0')",0
2624,52-37,Aquinoctiael,"('0', '0', '0', '0')",0
2625,52-38,alle,"('0', '0', 'isOfType', '0')",0
2626,52-39,de,"('0', '0', 'isOfType', '0')",0
2627,52-40,masten,"('0', '0', 'isOfType', '0')",0
2628,52-41,ouer,"('0', '0', 'isOfType', '0')",0
2629,52-42,boort,"('0', '0', 'isOfType', '0')",0
2630,52-43,geblingert,"('0', '0', 'isOfType', '0')",0
2631,52-44,",","('0', '0', '0', '0')",0
2632,52-45,ende,"('0', '0', '0', '0')",0
2633,52-46,in,evokes,HavingInternalState-
2634,52-47,groot,"('0', '0', 'isOfType', 'isOfType')",HavingInternalState-
2635,52-48,perijckel,"('0', '0', 'isOfType', 'isOfType')",HavingInternalState-
2636,52-49,geweest,"('0', '0', 'isOfType', 'isOfType')",HavingInternalState-
2637,52-50,.,"('0', '0', '0', '0')",0
2638,52-51,hebben,"('0', '0', '0', '0')",0
2639,52-52,door,"('0', '0', '0', '0')",0
2640,52-53,haer,"('0', '0', '0', '0')",0
2641,52-54,verstaen,"('0', '0', '0', '0')",0
2642,52-55,",","('0', '0', '0', '0')",0
