token;token_id;anchor_type;event_anno;event_resolve1;event_resolve2;event_resolve3;anchor_resolve;event_resolve4;final_anchor;final_event
t;12-229;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
';12-230;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Voijagie;12-231;('isOfType', 'isOfType', 'evokes', '0');('Voyage', 'Voyage', 'Voyage', '0');Voyage;Voyage;Voyage;('isOfType', 'isOfType', 'evokes', '0');Voyage;isOfType;Voyage
nae;12-232;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tvaderblandt;12-233;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
seer;12-234;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
getwijffelt;12-235;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
werdt;12-236;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;12-237;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Item;12-238;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;12-239;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jegenwoordich;12-240;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ouer;12-241;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Gants;12-242;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jndia;12-243;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
seer;12-244;('0', '0', '0', '0');('0', '0', '0', 'HavingInternalState-');0;0;0;0;0;0;0
schaers;12-245;('0', '0', '0', '0');('0', '0', '0', 'HavingInternalState-');0;0;0;0;0;0;0
van;12-246;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Varend;12-247;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
';12-248;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
volck;12-249;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voorsien;12-250;('isOfType', 'isOfType', '0', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');evokes;HavingInPossession;evokes;HavingInPossession
,;12-251;('isOfType', 'isOfType', '0', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');evokes;HavingInPossession;evokes;HavingInPossession
sijn;12-252;('isOfType', 'isOfType', '0', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');('Giving', 'Giving', 'BeingAtAPlace', '0');evokes;HavingInPossession;evokes;HavingInPossession
.;12-253;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Ende;12-254;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sal;12-255;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
men;12-256;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'ordinarij;12-257;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
handel;12-258;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
plaetsen;12-259;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
naer;12-260;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
behooren;12-261;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
waernemen;12-262;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-263;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
het;12-264;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sober;12-265;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
getal;12-266;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vandien;12-267;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;12-268;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
meer;12-269;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dient;12-270;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;12-271;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
attenueren;12-272;('0', '0', '0', '0');('0', '0', 'Decreasing', '0');0;0;0;evokes;Decreasing;evokes;Decreasing
";";12-273;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Noch;12-274;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
principal;12-275;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;12-276;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bouen;12-277;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
al;12-278;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-279;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;12-280;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
men;12-281;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vreest;12-282;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
v.;12-283;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Ed;12-284;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
:;12-285;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ordre;12-286;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;12-287;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ter;12-288;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bequamer;12-289;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tijt;12-290;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
op;12-291;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
onse;12-292;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Landen;12-293;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
comende;12-294;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-295;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
achter;12-296;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Engelandt;12-297;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-298;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
om;12-299;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'Translocation');('Voyage', 'Voyage', 'Translocation', 'Translocation');Translocation;Translocation;0;Translocation;isOfType;Translocation
te;12-300;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'Translocation');('Voyage', 'Voyage', 'Translocation', 'Translocation');Translocation;Translocation;0;Translocation;isOfType;Translocation
loopen;12-301;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'Translocation');('Voyage', 'Voyage', 'Translocation', 'Translocation');Translocation;Translocation;0;Translocation;isOfType;Translocation
,;12-302;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
door;12-303;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;12-304;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
moetwil;12-305;('0', '0', '0', 'evokes');('0', '0', 'Mutiny', 'Uprising');('0', '0', 'Mutiny', 'Uprising');('0', '0', 'Mutiny', 'Uprising');('0', '0', 'Mutiny', 'Uprising');('0', '0', '0', 'evokes');('0', '0', 'Mutiny', 'Uprising');0;0
ende;12-306;('0', '0', '0', 'evokes');('0', '0', 'Mutiny', 'Uprising');('0', '0', 'Mutiny', 'Uprising');('0', '0', 'Mutiny', 'Uprising');('0', '0', 'Mutiny', 'Uprising');('0', '0', '0', 'evokes');('0', '0', 'Mutiny', 'Uprising');0;0
rebellije;12-307;('isOfType', 'isOfType', '0', 'evokes');('Riot', 'Riot', 'Mutiny', 'Uprising');('Riot', 'Riot', 'Mutiny', 'Uprising');Uprising;Uprising;('isOfType', 'isOfType', '0', 'evokes');Uprising;isOfType;Uprising
van't;12-308;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Scheepsvolck;12-309;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
(;12-310;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
welck;12-311;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gemeenl;12-312;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
op;12-313;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;12-314;('0', '0', '0', '0');('Voyage', 'Voyage', '0', 'Voyage');Voyage;Voyage;Voyage;0;Voyage;isOfType;Voyage
thuijs-reijse;12-315;('0', '0', 'evokes', '0');('Voyage', 'Voyage', 'Voyage', 'Voyage');Voyage;Voyage;Voyage;('0', '0', 'evokes', '0');Voyage;isOfType;Voyage
de;12-316;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
meester;12-317;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
maeckt;12-318;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-319;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;12-320;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'Ouericheijt;12-321;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Hetten;12-322;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voorschrijft;12-323;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;12-324;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
behoorlijck;12-325;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
achtervolcht;12-326;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-327;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
maer;12-328;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;12-329;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
cours;12-330;('evokes', 'evokes', 'evokes', '0');('Voyage', 'Voyage', 'Voyage', '0');Voyage;Voyage;Voyage;evokes;Translocation ;evokes;Translocation 
recht;12-331;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
door;12-332;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t'Canael;12-333;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
nae;12-334;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Nederlandt;12-335;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gestelt;12-336;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mocht;12-337;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
werden;12-338;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-339;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
al;12-340;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
schoon;12-341;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
het;12-342;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tijts;12-343;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
genouch;12-344;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
eynam;12-345;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
om;12-346;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
achter;12-347;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'Translocation');('Voyage', 'Voyage', 'Translocation', 'Translocation');Translocation;Translocation;0;Translocation;isOfType;Translocation
om;12-348;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'Translocation');('Voyage', 'Voyage', 'Translocation', 'Translocation');Translocation;Translocation;0;Translocation;isOfType;Translocation
te;12-349;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'Translocation');('Voyage', 'Voyage', 'Translocation', 'Translocation');Translocation;Translocation;0;Translocation;isOfType;Translocation
loopen;12-350;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'Translocation');('Voyage', 'Voyage', 'Translocation', 'Translocation');Translocation;Translocation;0;Translocation;isOfType;Translocation
.;12-351;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
In;12-352;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voegen;12-353;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-354;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;12-355;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ons;12-356;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
om;12-357;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voorverhaelde;12-358;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
consideratien;12-359;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
eenichsints;12-360;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
beswaert;12-361;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
woirden;12-362;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;12-363;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
syde;12-364;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dus;12-365;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
laet;12-366;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;12-367;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
een;12-368;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Schip;12-369;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ouer;12-370;('isOfType', 'isOfType', '0', '0');('Transportation', 'Transportation', '0', 'Transportation');Transportation;Transportation;Transportation;('isOfType', 'isOfType', '0', '0');Transportation;evokes;Transportation
teseijnden;12-371;('isOfType', 'isOfType', 'isOfType', '0');('Transportation', 'Transportation', 'Transportation', 'Transportation');Transportation;Transportation;Transportation;('isOfType', 'isOfType', 'isOfType', '0');Transportation;evokes;Transportation
.;12-372;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Doch;12-373;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aen;12-374;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'ander;12-375;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijde;12-376;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ouerwogen;12-377;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-378;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soo;12-379;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
noodich;12-380;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
het;12-381;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sij;12-382;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
V;12-383;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Ed;12-384;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
:;12-385;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tegen;12-386;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
haere;12-387;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Excessiue;12-388;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
lasten;12-389;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-390;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;12-391;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soulagenbele;12-392;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
—;12-393;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Recouren;12-394;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-395;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soo;12-396;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
veel;12-397;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mogelijck;12-398;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verlicht;12-399;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
werden;12-400;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-401;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gelijck;12-402;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mede;12-403;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;12-404;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
het;12-405;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
U;12-406;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Ed;12-407;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
:;12-408;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
animeren;12-409;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sal;12-410;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
omme;12-411;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;12-412;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
requisite;12-413;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
capitalen;12-414;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-415;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tot;12-416;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Vigorenter;12-417;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vervolch;12-418;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vandien;12-419;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aduantagieusen;12-420;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
handel;12-421;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;isOfType;Trade
int;12-422;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
';12-423;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aenstaende;12-424;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
des;12-425;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t'onbecrompener;12-426;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;12-427;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
fourneren;12-428;('0', '0', 'isOfType', '0');('Giving', 'Giving', 'Giving', 'Giving');Giving;Giving;Giving;('0', '0', 'isOfType', '0');Giving;isOfType;Giving
,;12-429;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hebben;12-430;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
euenwel;12-431;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
goedt;12-432;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gevonden;12-433;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-434;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t'Schip;12-435;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Vranen;12-436;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
opt;12-437;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
';12-438;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
spoedichste;12-439;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;12-440;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
384½.;12-441;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Nicol;12-442;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijde;12-443;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
1;12-444;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
331;12-445;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
...;12-446;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
r.;12-447;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d;12-448;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
=;12-449;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
o.;12-450;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
cooper;12-451;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
7972;12-452;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
...;12-453;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Sacken;12-454;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-455;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
perper;12-456;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
20;12-457;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
6;12-458;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
1;12-459;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
8;12-460;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
..;12-461;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
lb;12-462;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;12-463;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Salpeter;12-464;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
:;12-465;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
beneffens;12-466;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;12-467;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
noodige;12-468;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aduisen;12-469;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;12-470;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;12-471;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bescheijden;12-472;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aff;12-473;('isOfType', 'isOfType', 'isOfType', 'isOfType');('Leaving', 'Leaving', 'Transportation', 'Transportation');('Leaving', 'Leaving', 'Transportation', 'Transportation');Translocation;Translocation;('isOfType', 'isOfType', 'isOfType', 'isOfType');Translocation;evokes ;Translocation
te;12-474;('isOfType', 'isOfType', 'isOfType', 'isOfType');('Leaving', 'Leaving', 'Transportation', 'Transportation');('Leaving', 'Leaving', 'Transportation', 'Transportation');Translocation;Translocation;('isOfType', 'isOfType', 'isOfType', 'isOfType');Translocation;evokes ;Translocation
vaerdigen;12-475;('isOfType', 'isOfType', 'isOfType', 'isOfType');('Leaving', 'Leaving', 'Transportation', 'Transportation');('Leaving', 'Leaving', 'Transportation', 'Transportation');Translocation;Translocation;('isOfType', 'isOfType', 'isOfType', 'isOfType');Translocation;evokes ;Translocation
.;12-476;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Almogende;12-477;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;isOfType;0
gelieue;12-478;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
UEd;12-479;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
:;12-480;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
e;12-481;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dit;12-482;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;12-483;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;12-484;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vooraffgebondene;12-485;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Schepen;12-486;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;12-487;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
salko;12-488;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;12-489;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
laten;12-490;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
toecomen;12-491;('isOfType', 'isOfType', '0', '0');('Arriving', 'Arriving', 'Translocation', 'Getting');('Arriving', 'Arriving', 'Translocation', 'Getting');Translocation;Translocation;isOfType;Arriving;isOfType;Arriving
.;12-492;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
22;12-493;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;12-494;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Otp;13-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
20en;13-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
